"zip5","PCSA"
"04645","23013971100"
"04646","23009965900"
"04648","23029956300"
"04649","23029956300"
"04650","23009966300"
"04652","23029955800"
"04653","23009965900"
"04654","23029956200"
"04655","23029956200"
"04657","23029955500"
"04658","23029956500"
"04660","23009965900"
"04662","23009965900"
"04664","23009965504"
"04666","23029955500"
"04667","23029955500"
"04668","23029955500"
"04669","23009965100"
"04671","23029955500"
"04672","23009965900"
"04673","23009966300"
"04674","23009965900"
"04675","23009965900"
"04676","23009966300"
"04677","23009965504"
"04679","23009965900"
"04680","23029956500"
"04681","23009966300"
"04683","23009966300"
"04684","23009966300"
"04685","23009965900"
"04686","23003952500"
"04691","23029955500"
"04693","23009965100"
"04694","23029955500"
"046MH","23009966300"
"046MX","23003952500"
"04730","23003952500"
"04732","23003951900"
"04733","23003952500"
"04734","23003951900"
"04735","23003952500"
"04736","23003951300"
"04737","23003950700"
"04738","23003951900"
"04739","23003950700"
"04740","23003951700"
"04742","23003951700"
"04743","23003950700"
"04744","23003950600"
"04745","23003950300"
"04746","23003950200"
"04747","23003952500"
"04750","23003951300"
"04751","23003951300"
"04756","23003950300"
"04757","23003952500"
"04758","23003951900"
"04760","23003952500"
"04761","23003952500"
"04762","23003951300"
"04763","23003952500"
"04764","23003952500"
"04765","23019029000"
"04766","23003951900"
"04768","23003950700"
"04769","23003951900"
"04772","23003950300"
"04773","23003950300"
"04774","23003950700"
"04775","23003951900"
"04776","23003952500"
"04777","23019029000"
"04779","23003951300"
"04780","23003952500"
"04781","23003950700"
"04783","23003951300"
"04785","23003951300"
"04786","23003951900"
"04787","23003951900"
"047MH","23003952500"
"047MX","23003950700"
"04841","23013970500"
"04843","23013970500"
"04846","23013970500"
"04847","23013970500"
"04848","23013970500"
"04849","23013970500"
"04850","23013970500"
"04851","23013971100"
"04852","23015975300"
"04853","23013971100"
"04854","23013970500"
"04855","23013970500"
"04856","23013970500"
"04858","23013970500"
"04859","23013970500"
"04860","23013970500"
"04861","23013970500"
"04862","23013970500"
"04863","23013971100"
"04864","23013970500"
"04865","23013970500"
"04901","23011022000"
"04903","23011022000"
"04910","23011020500"
"04911","23025966700"
"04912","23025966700"
"04915","23027043000"
"04917","23011010500"
"04918","23011010500"
"04920","23025965302"
"04921","23027043000"
"04922","23027046002"
"04923","23019013000"
"04924","23025966700"
"04925","23025965302"
"04926","23011020500"
"04927","23011022000"
"04928","23019013000"
"04929","23019013000"
"04930","23019015000"
"04932","23019013000"
"04933","23019013000"
"04935","23011022000"
"04936","23007970101"
"04937","23011022000"
"04938","23007971200"
"04939","23019031200"
"04940","23007971200"
"04941","23027043000"
"04942","23021960700"
"04943","23025966000"
"04944","23011022000"
"04945","23025965302"
"04947","23007970101"
"04949","23027043000"
"04950","23025966700"
"04951","23027043000"
"04952","23027043000"
"04953","23019013000"
"04954","23025966700"
"04955","23007971200"
"04956","23007971200"
"04957","23025966700"
"04958","23025966700"
"04961","23025965302"
"04962","23011022000"
"04963","23007971200"
"04964","23017966500"
"04965","23019013000"
"04966","23007971200"
"04967","23025966000"
"04969","23019013000"
"04970","23007970601"
"04971","23019013000"
"04972","23027043000"
"04973","23027043000"
"04974","23027043000"
"04975","23011022000"
"04976","23025966700"
"04978","23025966700"
"04979","23025966700"
"04981","23027043000"
"04982","23007970101"
"04983","23007970101"
"04984","23007971200"
"04985","23025965302"
"04986","23027043000"
"04987","23027046002"
"04988","23027046002"
"04989","23011022000"
"04992","23007971200"
"049MH","23025965302"
"049MX","23007970101"
"05001","33009961800"
"05009","33009961800"
"05030","50027966600"
"05031","50017959300"
"05032","50017959300"
"05033","50017959800"
"05034","50027965900"
"05035","50027965900"
"05036","50017959300"
"05037","50027965900"
"05038","50017959300"
"05039","33009960600"
"05040","33009960600"
"05041","50017959300"
"05042","33009960600"
"05043","33009961800"
"05045","33009961800"
"05046","33009960600"
"05047","33009961800"
"05048","50027965900"
"05049","50027965900"
"05050","50005957900"
"05051","33009960600"
"05052","50027965900"
"05053","50017959300"
"05054","33009961800"
"05055","33009961800"
"05056","50027965900"
"05058","33009961800"
"05059","33009961800"
"05060","50017959300"
"05061","50017959300"
"05062","50027965900"
"05065","50017959300"
"05067","50017959300"
"05068","50017959300"
"05069","33009960600"
"05070","50017959300"
"05071","50027965900"
"05072","50017959300"
"05073","50027965900"
"05074","33009961800"
"05075","33009961800"
"05076","33009960600"
"05077","50017959300"
"05079","50017959300"
"05081","33009960600"
"05083","33009961800"
"05084","50017959300"
"05085","33009960600"
"05086","50023954500"
"05088","33009961800"
"05089","50027965900"
"05091","50027965900"
"05101","50025967100"
"05141","50025967200"
"05142","50027966300"
"05143","50027966600"
"05144","50027966600"
"05146","50025967200"
"05148","50025967300"
"05149","50027966300"
"05150","50027966600"
"05151","50027966600"
"05152","50025967300"
"05153","50027966300"
"05154","50025967100"
"05155","50025967300"
"05156","50027966600"
"05158","50025967100"
"05159","50025967100"
"05161","50027966600"
"05201","50003971100"
"05250","50003970300"
"05251","50003970400"
"05252","50003971100"
"05253","50003970400"
"05254","50003970400"
"05255","50003970400"
"05257","50003971100"
"05260","50003971100"
"05261","50003971100"
"05262","50003971100"
"05301","50025968500"
"05302","50025968500"
"05303","50025968500"
"05304","50025968500"
"05340","50025967300"
"05341","50025968000"
"05342","50025968500"
"05343","50025967200"
"05344","50025968500"
"05345","50025967200"
"05346","50025968500"
"05350","50003971100"
"05351","50025967200"
"05352","50003971100"
"05353","50025967200"
"05354","50025968500"
"05355","50025967200"
"05356","50025968000"
"05357","50025968500"
"05358","50025968500"
"05359","50025967200"
"05360","50025967200"
"05361","50025968000"
"05362","50025967200"
"05363","50025968000"
"05401","50007003600"
"05402","50007003600"
"05403","50007003600"
"05404","50007003600"
"05405","50007003600"
"05406","50007003600"
"05407","50007003600"
"05408","50007003600"
"05439","50007003100"
"05440","50011010600"
"05441","50011010600"
"05442","50015953500"
"05443","50001960800"
"05444","50011011000"
"05445","50007003501"
"05446","50007003600"
"05447","50011010200"
"05448","50011010600"
"05449","50007003600"
"05450","50011010200"
"05451","50007003100"
"05452","50007003100"
"05453","50007003100"
"05454","50011011000"
"05455","50011010600"
"05456","50007003501"
"05457","50011010600"
"05458","50007003600"
"05459","50011010600"
"05460","50011010600"
"05461","50007003502"
"05462","50007003100"
"05463","50011010600"
"05464","50015953100"
"05465","50007003100"
"05466","50007003100"
"05468","50007002102"
"05469","50007003502"
"05470","50011010300"
"05471","50011010300"
"05472","50001960800"
"05473","50007003501"
"05474","50011010600"
"05476","50011010200"
"05477","50007003100"
"05478","50011010600"
"05479","50011010600"
"05481","50011010600"
"05482","50007003400"
"05483","50011010600"
"05485","50011010600"
"05486","50007003600"
"05487","50007003502"
"05488","50011010600"
"05489","50007003100"
"05490","50007003100"
"05491","50001960800"
"05492","50015953500"
"05494","50007003100"
"05495","50007003100"
"05501","25017332400"
"05544","25017332400"
"05601","50023954500"
"05602","50023954500"
"05603","50023954500"
"05604","50023954500"
"05609","50023954500"
"05620","50023954500"
"05633","50023954500"
"05640","50023954500"
"05641","50023954500"
"05647","50023954000"
"05648","50023954500"
"05649","50023954500"
"05650","50023954500"
"05651","50023954500"
"05652","50015953500"
"05653","50015953500"
"05654","50023954500"
"05655","50015953500"
"05656","50015953500"
"05657","50015953500"
"05658","50023954000"
"05660","50023954300"
"05661","50015953500"
"05662","50015953600"
"05663","50023955500"
"05664","50023955500"
"05665","50015953500"
"05666","50023954500"
"05667","50023954000"
"05669","50023955500"
"05670","50023954500"
"05671","50023954300"
"05672","50015953600"
"05673","50023955700"
"05674","50023955700"
"05675","50023954500"
"05676","50023954300"
"05677","50023954300"
"05678","50023954500"
"05679","50023954500"
"05680","50015953500"
"05681","50023954500"
"05682","50023954500"
"05701","50021963300"
"05702","50021963300"
"05730","50021963300"
"05731","50021963600"
"05732","50021963600"
"05733","50021962200"
"05734","50001960800"
"05735","50021963600"
"05736","50021963300"
"05737","50021963300"
"05738","50021963300"
"05739","50021963300"
"05740","50001960800"
"05741","50021963600"
"05742","50021963300"
"05743","50021963600"
"05744","50021963300"
"05745","50021962200"
"05746","50017959300"
"05747","50001960800"
"05748","50001960800"
"05750","50021963600"
"05751","50021963300"
"05753","50001960800"
"05757","50021963300"
"05758","50021963300"
"05759","50021963300"
"05760","50001960800"
"05761","50021964300"
"05762","50021963300"
"05763","50021963300"
"05764","50021963600"
"05765","50021963300"
"05766","50001960800"
"05767","50017959300"
"05768","50003970300"
"05769","50021962200"
"05770","50001960800"
"05772","50017959300"
"05773","50021963300"
"05774","50021963600"
"05775","50021964300"
"05776","50003970300"
"05777","50021963300"
"05778","50001960800"
"05819","50005957900"
"05820","50019951300"
"05821","50005957900"
"05822","50019951300"
"05824","50009950500"
"05825","50019951300"
"05826","50019951300"
"05827","50019951300"
"05828","50005957600"
"05829","50019951300"
"05830","50019951300"
"05832","50005957200"
"05833","50019951300"
"05836","50005957200"
"05837","50009950500"
"05838","50005957900"
"05839","50005957700"
"05840","50009950500"
"05841","50005957700"
"05842","50005957700"
"05843","50005957700"
"05845","50019951300"
"05846","50009950200"
"05847","50019951300"
"05848","50005957900"
"05849","50005957200"
"05850","50005957200"
"05851","50005957200"
"05853","50019951300"
"05855","50019951300"
"05857","50019951300"
"05858","50009950500"
"05859","50019951300"
"05860","50019951300"
"05861","50005957900"
"05862","33009960600"
"05863","50005957900"
"05866","50005957200"
"05867","50005957200"
"05868","50019951300"
"05871","50005957200"
"05872","50019951300"
"05873","50005957200"
"05874","50019951300"
"05875","50005957700"
"05901","33007950200"
"05902","33007950200"
"05903","33007950200"
"05904","50009950500"
"05905","33007950200"
"05906","50009950500"
"05907","33007950200"
"06001","09003462201"
"06002","09003471300"
"06006","09003473602"
"06010","09003405100"
"06011","09003405100"
"06013","09003406001"
"06016","09003480800"
"06018","09005260200"
"06019","09003462201"
"06020","09003462201"
"06021","09005320100"
"06022","09003462201"
"06023","09003415600"
"06024","09005260200"
"06025","09003520100"
"06026","09003470100"
"06027","09003468102"
"06028","09003487100"
"06029","09013530302"
"06030","09003460100"
"06031","09005320100"
"06032","09003460100"
"06033","09003520100"
"06034","09003460100"
"06035","09003468102"
"06037","09003415600"
"06039","09005261100"
"06040","09003514400"
"06041","09003514400"
"06042","09003514400"
"06043","09003514400"
"06045","09003514400"
"06050","09003415600"
"06051","09003415600"
"06052","09003415600"
"06053","09003415600"
"06057","09005320100"
"06058","09005320100"
"06059","09003462201"
"06060","09003468102"
"06061","09005320100"
"06062","09003420600"
"06063","09005320100"
"06064","09003473602"
"06065","09005320100"
"06066","09013530302"
"06067","09003492600"
"06068","09005261100"
"06069","09005262100"
"06070","09003462201"
"06071","09003480800"
"06072","09003480800"
"06073","09003520100"
"06074","09003487100"
"06075","09003480800"
"06076","09003480800"
"06077","09003480800"
"06078","09003477101"
"06079","09005261100"
"06080","09003477101"
"06081","09003462201"
"06082","09003480800"
"06083","09003480800"
"06084","09013530302"
"06085","09003462201"
"06087","09003462201"
"06088","09003480800"
"06089","09003462201"
"06090","09003468102"
"06091","09003468102"
"06092","09003462201"
"06093","09003477101"
"06094","09005320100"
"06095","09003471300"
"06096","09003477101"
"06098","09005320100"
"06101","09003471300"
"06102","09003503000"
"06103","09003503000"
"06104","09003503000"
"06105","09003471300"
"06106","09003503000"
"06107","09003496500"
"06108","09003510200"
"06109","09003492600"
"06110","09003496200"
"06111","09003494400"
"06112","09003471300"
"06114","09003492600"
"06115","09003471300"
"06117","09003471300"
"06118","09003510200"
"06119","09003471300"
"06120","09003471300"
"06123","09003503000"
"06126","09003503000"
"06127","09003471300"
"06128","09003510200"
"06129","09003492600"
"06131","09003494400"
"06132","09003471300"
"06133","09003496200"
"06134","09003503000"
"06137","09003471300"
"06138","09003510200"
"06140","09003471300"
"06141","09003503000"
"06142","09003503000"
"06143","09003503000"
"06144","09003503000"
"06145","09003503000"
"06146","09003503000"
"06147","09003503000"
"06150","09003503000"
"06151","09003503000"
"06152","09003503000"
"06153","09003494400"
"06154","09003503000"
"06155","09003471300"
"06156","09003503000"
"06160","09003503000"
"06161","09003503000"
"06167","09003503000"
"06176","09003503000"
"06180","09003503000"
"06183","09003503000"
"06199","09003477101"
"06226","09015800300"
"06230","09015904100"
"06231","09013526101"
"06232","09003514400"
"06233","09015904100"
"06234","09015904100"
"06235","09015800300"
"06237","09015800300"
"06238","09013850200"
"06239","09015904100"
"06241","09015904100"
"06242","09015904100"
"06243","09015904100"
"06244","09015901100"
"06245","09015903200"
"06246","09015903200"
"06247","09015800300"
"06248","09013526101"
"06249","09015800300"
"06250","09015800300"
"06251","09015800300"
"06254","09011696300"
"06255","09015903200"
"06256","09015800300"
"06258","09015904100"
"06259","09015904100"
"06260","09015903200"
"06262","09015903200"
"06263","09015904100"
"06264","09015800300"
"06265","09013530302"
"06266","09015800300"
"06267","09015901100"
"06268","09015800300"
"06269","09015800300"
"06277","09015903200"
"06278","09015800300"
"06279","09013530302"
"06280","09015800300"
