NDC,MRX_CAT
00053761510,MRX6
00053761520,MRX6
00053762005,MRX6
00053762010,MRX6
00053762020,MRX6
00053763302,MRX6
00053763402,MRX6
00053765601,MRX6
00053765602,MRX6
00053765604,MRX6
00053765605,MRX6
00053766801,MRX6
00053766802,MRX6
00053766804,MRX6
00053811001,MRX6
00053811002,MRX6
00053811004,MRX6
00053812001,MRX6
00053812002,MRX6
00053812004,MRX6
00053813001,MRX6
00053813002,MRX6
00053813004,MRX6
00053813005,MRX6
00053813102,MRX6
00053813202,MRX6
00053813302,MRX6
00053813402,MRX6
00053813502,MRX6
00054001020,MRX2
00054001021,MRX2
00054001025,MRX2
00054001120,MRX2
00054001121,MRX2
00054001125,MRX2
00054001220,MRX2
00054001221,MRX2
00054001225,MRX2
00054002025,MRX3
00054002125,MRX3
00054002129,MRX3
00054002213,MRX3
00054002313,MRX3
00054002328,MRX3
00054002413,MRX3
00054002428,MRX3
00054002821,MRX2
00054004421,MRX2
00054004429,MRX2
00054005221,MRX8
00054005716,MRX2
00054005746,MRX2
00054005755,MRX2
00054006258,MRX3
00054006344,MRX3
00054007525,MRX2
00054007620,MRX2
00054007625,MRX2
00054007720,MRX2
00054007725,MRX2
00054007729,MRX2
00054007928,MRX10
00054007929,MRX10
00054008013,MRX11
00054008246,MRX3
00054009720,MRX14
00054009725,MRX14
00054009820,MRX14
00054009825,MRX14
00054009829,MRX14
00054009920,MRX14
00054009925,MRX14
00054010022,MRX2
00054010120,MRX2
00054010122,MRX2
00054010128,MRX2
00054010220,MRX2
00054010222,MRX2
00054010228,MRX2
00054010520,MRX14
00054010525,MRX14
00054010529,MRX14
00054010625,MRX2
00054010720,MRX2
00054010725,MRX2
00054010729,MRX2
00054010820,MRX2
00054010825,MRX2
00054010829,MRX2
00054010925,MRX2
00054010929,MRX2
00054011025,MRX2
00054011125,MRX2
00054011225,MRX2
00054011625,MRX13
00054011725,MRX13
00054011825,MRX13
00054011925,MRX13
00054012025,MRX13
00054012125,MRX13
00054012225,MRX13
00054012322,MRX2
00054012422,MRX2
00054012522,MRX2
00054012622,MRX2
00054012722,MRX2
00054014025,MRX4
00054014120,MRX4
00054014125,MRX4
00054014225,MRX4
00054015020,MRX14
00054015023,MRX14
00054015027,MRX14
00054015120,MRX14
00054015123,MRX14
00054015129,MRX14
00054015220,MRX14
00054015223,MRX14
00054015227,MRX14
00054016413,MRX11
00054019959,MRX14
00054021025,MRX3
00054021125,MRX3
00054022025,MRX3
00054022031,MRX3
00054022125,MRX3
00054022225,MRX3
00054022321,MRX3
00054022463,MRX14
00054022925,MRX3
00054022931,MRX3
00054023025,MRX3
00054025013,MRX2
00054025022,MRX2
00054025113,MRX2
00054025122,MRX2
00054025213,MRX2
00054025222,MRX2
00054025413,MRX2
00054025422,MRX2
00054025513,MRX2
00054025522,MRX2
00054025721,MRX14
00054026913,MRX11
00054027313,MRX3
00054027413,MRX3
00054027513,MRX3
00054027613,MRX3
00054027722,MRX2
00054043425,MRX2
00054043525,MRX2
00054043625,MRX2
00054045058,MRX8
00054045921,MRX8
00054209325,MRX2
00054209725,MRX2
00054224725,MRX11
00054252625,MRX3
00054252725,MRX3
00054252731,MRX3
00054253125,MRX3
00054261625,MRX2
00054261725,MRX2
00054261825,MRX2
00054314450,MRX3
00054314658,MRX3
00054319246,MRX2
00054329446,MRX2
00054329450,MRX2
00054329863,MRX2
00054338363,MRX2
00054352763,MRX3
00054372763,MRX2
00054372844,MRX2
00054373063,MRX2
00054386050,MRX3
00054386150,MRX3
00054390558,MRX8
00054412925,MRX11
00054413025,MRX11
00054429725,MRX2
00054429731,MRX2
00054429925,MRX2
00054429931,MRX2
00054430125,MRX2
00054430129,MRX2
00054449613,MRX11
00054449625,MRX11
00054449705,MRX11
00054449710,MRX11
00054449805,MRX11
00054449810,MRX11
00054449911,MRX11
00054452725,MRX3
00054452731,MRX3
00054455015,MRX11
00054455025,MRX11
00054458111,MRX11
00054458127,MRX11
00054460325,MRX11
00054460425,MRX11
00054464721,MRX8
00054464725,MRX8
00054467221,MRX3
00054467321,MRX3
00054467421,MRX3
00054467613,MRX3
00054467713,MRX3
00054467813,MRX3
00054483121,MRX11
00054483126,MRX11
00054483413,MRX11
00054483422,MRX11
00054808925,MRX11
00054813025,MRX11
00054819216,MRX2
00054819316,MRX2
00054824725,MRX11
00054829725,MRX2
00054829816,MRX2
00054829925,MRX2
00054830125,MRX2
00054849619,MRX11
00054849706,MRX11
00054849806,MRX11
00054849906,MRX11
00054852625,MRX3
00054852725,MRX3
00054852825,MRX3
00054852904,MRX3
00054853004,MRX3
00054853125,MRX3
00054855003,MRX11
00054855005,MRX11
00054855006,MRX11
00054855007,MRX11
00054855010,MRX11
00054855025,MRX11
00054860325,MRX11
00054860425,MRX11
00054864725,MRX8
00054867625,MRX3
00054867725,MRX3
00054876416,MRX2
00054883125,MRX11
00054883425,MRX11
00056016801,MRX1
00056016870,MRX1
00056016875,MRX1
00056016890,MRX1
00056016901,MRX1
00056016970,MRX1
00056016975,MRX1
00056016990,MRX1
00056017001,MRX1
00056017070,MRX1
00056017075,MRX1
00056017090,MRX1
00056017201,MRX1
00056017270,MRX1
00056017275,MRX1
00056017290,MRX1
00056017301,MRX1
00056017370,MRX1
00056017375,MRX1
00056017401,MRX1
00056017470,MRX1
00056017475,MRX1
00056017601,MRX1
00056017670,MRX1
00056017675,MRX1
00056017690,MRX1
00056018801,MRX1
00056018870,MRX1
00056018875,MRX1
00056018890,MRX1
00056018901,MRX1
00056018970,MRX1
00056018975,MRX1
00056018990,MRX1
00056034208,MRX1
00056034253,MRX1
00056047030,MRX8
00056047330,MRX8
00056047492,MRX8
00056051030,MRX8
00056051168,MRX13
00056052128,MRX13
00056052168,MRX13
00056052185,MRX13
00056060128,MRX13
00056060168,MRX13
00056064728,MRX13
00056064768,MRX13
00056065028,MRX13
00056065068,MRX13
00056065428,MRX13
00056065468,MRX13
00065003508,MRX2
00068000701,MRX3
00068001101,MRX3
00068001501,MRX3
00068001901,MRX3
00068002001,MRX3
00068002150,MRX3
00068050830,MRX15
00068050860,MRX15
00068050861,MRX15
00068050960,MRX15
00068051030,MRX15
00068059701,MRX15
00069004301,MRX1
00069005019,MRX4
00069005053,MRX4
00069005085,MRX4
00069005801,MRX1
00069005901,MRX1
00069005903,MRX1
00069006201,MRX1
00069007001,MRX11
00069007401,MRX11
00069007501,MRX11
00069007601,MRX11
00069007801,MRX11
00069007901,MRX11
00069008101,MRX11
00069008407,MRX11
00069008618,MRX11
00069008802,MRX9
00069009103,MRX9
00069009901,MRX11
00069010303,MRX11
00069011201,MRX15
00069011302,MRX3
00069013501,MRX11
00069013601,MRX11
00069014101,MRX15
00069014501,MRX11
00069014601,MRX11
00069014602,MRX11
00069014701,MRX11
00069014702,MRX11
00069014801,MRX11
00069014901,MRX11
00069015111,MRX11
00069015201,MRX11
00069015202,MRX11
00069015301,MRX11
00069015302,MRX11
00069015401,MRX11
00069015501,MRX11
00069017001,MRX11
00069017101,MRX11
00069018101,MRX11
00069018102,MRX11
00069020101,MRX11
00069033801,MRX2
00069055030,MRX11
00069055038,MRX11
00069070737,MRX4
00069072437,MRX4
00069077030,MRX11
00069077038,MRX11
00069080760,MRX8
00069080860,MRX8
00069098030,MRX11
00069098038,MRX11
00069100101,MRX10
00069152068,MRX2
00069153041,MRX2
00069153068,MRX2
00069153072,MRX2
00069154041,MRX2
00069154068,MRX2
00069215030,MRX2
00069216030,MRX2
00069217030,MRX2
00069218030,MRX2
00069219030,MRX2
00069225030,MRX2
00069226030,MRX2
00069227030,MRX2
00069258710,MRX9
00069258903,MRX9
00069258910,MRX9
00069259001,MRX9
00069259999,MRX9
00069260066,MRX2
00069260072,MRX2
00069260101,MRX9
00069261066,MRX2
00069265041,MRX2
00069265066,MRX2
00069265072,MRX2
00069266041,MRX2
00069266066,MRX2
00069266072,MRX2
00069267041,MRX2
00069267066,MRX2
00069296030,MRX2
00069297030,MRX2
00069298030,MRX2
00069303020,MRX11
00069303120,MRX11
00069303220,MRX11
00069303320,MRX11
00069303420,MRX11
00069375066,MRX2
00069376066,MRX2
00069377066,MRX2
00069385710,MRX11
00069385810,MRX11
00069385910,MRX11
00069393066,MRX4
00069394066,MRX4
00069394071,MRX4
00069394082,MRX4
00069419068,MRX2
00069580043,MRX2
00069580060,MRX2
00069581043,MRX2
00069581060,MRX2
00069582043,MRX2
00069582060,MRX2
00069814020,MRX11
00069814120,MRX11
00069932122,MRX11
00070077700,MRX2
00070077799,MRX2
00070300000,MRX2
00070300099,MRX2
00071000724,MRX14
00071000740,MRX14
00071022006,MRX2
00071022023,MRX2
00071022206,MRX2
00071022223,MRX2
00071022306,MRX2
00071022323,MRX2
00071023724,MRX14
00071027024,MRX3
00071035024,MRX3
00071035060,MRX3
00071036224,MRX14
00071036232,MRX14
00071036240,MRX14
00071036524,MRX14
00071036924,MRX14
00071036932,MRX14
00071036940,MRX14
00071041724,MRX2
00071041813,MRX2
00071041824,MRX2
00071041924,MRX2
00071052524,MRX14
00071052723,MRX2
00071052740,MRX2
00071053023,MRX2
00071053040,MRX2
00071053223,MRX2
00071053240,MRX2
00071053523,MRX2
00071053724,MRX14
00071102001,MRX14
00071221420,MRX14
00071241823,MRX14
00071374066,MRX14
00071400705,MRX14
00071400810,MRX14
00074052260,MRX8
00074114315,MRX2
00074114401,MRX2
00074114402,MRX2
00074114914,MRX2
00074117101,MRX2
00074117102,MRX2
00074117161,MRX2
00074117162,MRX2
00074120703,MRX9
00074127404,MRX2
00074127414,MRX2
00074127424,MRX2
00074127434,MRX2
00074127502,MRX2
00074127512,MRX2
00074127522,MRX2
00074127532,MRX2
00074128202,MRX1
00074131601,MRX1
00074131602,MRX1
00074131611,MRX1
00074131612,MRX1
00074131613,MRX1
00074131614,MRX1
00074131631,MRX1
00074131632,MRX1
00074131666,MRX1
00074131701,MRX14
00074131702,MRX14
00074132305,MRX2
00074132401,MRX2
00074138901,MRX1
00074138902,MRX1
00074138932,MRX1
00074140201,MRX1
00074140211,MRX1
00074140231,MRX1
00074141204,MRX2
00074141210,MRX2
00074141214,MRX2
00074148202,MRX2
00074148302,MRX2
00074148303,MRX2
00074148402,MRX2
00074148403,MRX2
00074148501,MRX11
00074148502,MRX11
00074148503,MRX11
00074148614,MRX2
00074153102,MRX2
00074154001,MRX14
00074156410,MRX3
00074159202,MRX2
00074162514,MRX2
00074162554,MRX2
00074162812,MRX2
00074162814,MRX2
00074163910,MRX2
00074166413,MRX2
00074166513,MRX2
00074169810,MRX2
00074173212,MRX2
00074173214,MRX2
00074177825,MRX2
00074177835,MRX2
00074182602,MRX2
00074183112,MRX2
00074183114,MRX2
00074184402,MRX14
00074184405,MRX14
00074184415,MRX14
00074184432,MRX14
00074190201,MRX2
00074190301,MRX2
00074194063,MRX8
00074195501,MRX9
00074195601,MRX9
00074195701,MRX9
00074195801,MRX9
00074198202,MRX2
00074198222,MRX2
00074198414,MRX9
00074202520,MRX2
00074202554,MRX2
00074210803,MRX11
00074210931,MRX2
00074212201,MRX2
00074212202,MRX2
00074216701,MRX2
00074216901,MRX2
00074216902,MRX2
00074216931,MRX2
00074216932,MRX2
00074227811,MRX2
00074227813,MRX2
00074227911,MRX2
00074227913,MRX2
00074228011,MRX2
00074228013,MRX2
00074228203,MRX11
00074228505,MRX2
00074229111,MRX2
00074229135,MRX2
00074230401,MRX2
00074230402,MRX2
00074234301,MRX14
00074234331,MRX14
00074234401,MRX2
00074234402,MRX2
00074234534,MRX2
00074234632,MRX2
00074234634,MRX2
00074234732,MRX2
00074234901,MRX14
00074234931,MRX14
00074243403,MRX9
00074244003,MRX11
00074258102,MRX1
00074258402,MRX1
00074277501,MRX2
00074277502,MRX2
00074277602,MRX2
00074277623,MRX2
00074301511,MRX2
00074302011,MRX2
00074302401,MRX2
00074302511,MRX2
00074303001,MRX2
00074303002,MRX2
00074303444,MRX2
00074304011,MRX2
00074304530,MRX2
00074304590,MRX2
00074306130,MRX2
00074306190,MRX2
00074306230,MRX2
00074306290,MRX2
00074306330,MRX2
00074306390,MRX2
00074306430,MRX2
00074306490,MRX2
00074306930,MRX2
00074306990,MRX2
00074311401,MRX14
00074314801,MRX14
00074315011,MRX14
00074316401,MRX14
00074325001,MRX2
00074325403,MRX9
00074325503,MRX9
00074328713,MRX2
00074328813,MRX2
00074328913,MRX2
00074329013,MRX2
00074333330,MRX8
00074334603,MRX11
00074340001,MRX9
00074340101,MRX9
00074340201,MRX9
00074340502,MRX2
00074340602,MRX2
00074346913,MRX9
00074347023,MRX9
00074347303,MRX11
00074357701,MRX9
00074357801,MRX9
00074358201,MRX9
00074358301,MRX9
00074359002,MRX9
00074364103,MRX11
00074364203,MRX11
00074366303,MRX11
00074368303,MRX11
00074372432,MRX2
00074377804,MRX14
00074377805,MRX14
00074377903,MRX11
00074379401,MRX1
00074379902,MRX10
00074382611,MRX3
00074382613,MRX3
00074390413,MRX14
00074391013,MRX14
00074395646,MRX8
00074395977,MRX8
00074396013,MRX14
00074396313,MRX14
00074400001,MRX2
00074401101,MRX2
00074403101,MRX2
00074410401,MRX2
00074410701,MRX2
00074433201,MRX9
00074433249,MRX9
00074433501,MRX11
00074433502,MRX11
00074433504,MRX11
00074433902,MRX10
00074433906,MRX10
00074433907,MRX10
00074434835,MRX2
00074435003,MRX2
00074454102,MRX11
00074454104,MRX11
00074472901,MRX2
00074490315,MRX2
00074490334,MRX2
00074490415,MRX2
00074490434,MRX2
00074568113,MRX3
00074568216,MRX3
00074605402,MRX2
00074605514,MRX2
00074605617,MRX2
00074605618,MRX2
00074610102,MRX2
00074610104,MRX2
00074610110,MRX2
00074610202,MRX2
00074610204,MRX2
00074610210,MRX2
00074610211,MRX2
00074611411,MRX3
00074611413,MRX3
00074621211,MRX3
00074621213,MRX3
00074621411,MRX3
00074621413,MRX3
00074621453,MRX3
00074621511,MRX3
00074621513,MRX3
00074621553,MRX3
00074621702,MRX2
00074624801,MRX2
00074625401,MRX2
00074650901,MRX9
00074650949,MRX9
00074653301,MRX9
00074653349,MRX9
00074653401,MRX9
00074653449,MRX9
00074653501,MRX9
00074653549,MRX9
00074663322,MRX8
00074663330,MRX8
00074679922,MRX8
00074681201,MRX2
00074682701,MRX2
00074683801,MRX2
00074685401,MRX2
00074690201,MRX14
00074697801,MRX2
00074712611,MRX3
00074712613,MRX3
00074712653,MRX3
00074762003,MRX1
00074762059,MRX1
00074763862,MRX2
00074763962,MRX2
00074765062,MRX1
00074765103,MRX1
00074765162,MRX1
00074771209,MRX2
00074771309,MRX2
00074771403,MRX2
00074771502,MRX2
00074771503,MRX2
00074774501,MRX2
00074776003,MRX1
00074776103,MRX1
00074779323,MRX1
00074779362,MRX1
00074779462,MRX1
00074781323,MRX1
00074781362,MRX1
00074781462,MRX1
00074787913,MRX9
00074788113,MRX9
00074788313,MRX9
00074788423,MRX9
00074788623,MRX9
00074788923,MRX9
00074791624,MRX2
00074793124,MRX2
00074793132,MRX2
00074793932,MRX2
00074926718,MRX2
00074937402,MRX10
00074963104,MRX2
00074963305,MRX2
00074969403,MRX11
00075008200,MRX2
00075008262,MRX2
00075008299,MRX2
00075025000,MRX2
00075025099,MRX2
00075025100,MRX2
00075025199,MRX2
00075025200,MRX2
00075025299,MRX2
00075062040,MRX1
00075062041,MRX1
00075062160,MRX1
00075062161,MRX1
00075062280,MRX1
00075062281,MRX1
00075062300,MRX1
00075062301,MRX1
00075062430,MRX1
00075062431,MRX1
00075062603,MRX1
00075062604,MRX1
00075064005,MRX11
00075070000,MRX2
00075070099,MRX2
00075291201,MRX1
00075291202,MRX1
00075291501,MRX1
00075291502,MRX1
00075800120,MRX11
00075800180,MRX11
00075800301,MRX11
00075800404,MRX11
00075905110,MRX9
00078000131,MRX3
00078000205,MRX3
00078000305,MRX3
00078000405,MRX3
00078000505,MRX3
00078000605,MRX3
00078000705,MRX3
00078000805,MRX3
00078000931,MRX3
00078001633,MRX3
00078007005,MRX2
00078007305,MRX2
00078007805,MRX3
00078007806,MRX3
00078007905,MRX3
00078008605,MRX3
00078008606,MRX3
00078008705,MRX3
00078008706,MRX3
00078008708,MRX3
00078010105,MRX2
00078010108,MRX2
00078011105,MRX2
00078012605,MRX3
00078012606,MRX3
00078012661,MRX3
00078012705,MRX3
00078012706,MRX3
00078012761,MRX3
00078022605,MRX2
00078022644,MRX2
00078022705,MRX2
00078022744,MRX2
00078023505,MRX2
00078023515,MRX2
00078023605,MRX2
00078023615,MRX2
00078024915,MRX11
00078031405,MRX2
00078031406,MRX2
00078031433,MRX2
00078031434,MRX2
00078031461,MRX2
00078031505,MRX2
00078031506,MRX2
00078031515,MRX2
00078031517,MRX2
00078031534,MRX2
00078031561,MRX2
00078031567,MRX2
00078031605,MRX3
00078031606,MRX3
00078031705,MRX3
00078031706,MRX3
00078031805,MRX3
00078032705,MRX13
00078033285,MRX2
00078033485,MRX2
00078033605,MRX14
00078033606,MRX14
00078033705,MRX14
00078033706,MRX14
00078033761,MRX14
00078033805,MRX14
00078033806,MRX14
00078035105,MRX4
00078035205,MRX4
00078035752,MRX14
00078035805,MRX2
00078035806,MRX2
00078035833,MRX2
00078035834,MRX2
00078035861,MRX2
00078035905,MRX2
00078035906,MRX2
00078035917,MRX2
00078035934,MRX2
00078035961,MRX2
00078036005,MRX2
00078036006,MRX2
00078036011,MRX2
00078036034,MRX2
00078036405,MRX2
00078037366,MRX11
00078037606,MRX2
00078037615,MRX2
00078037905,MRX2
00078038305,MRX2
00078038306,MRX2
00078038315,MRX2
00078038317,MRX2
00078038334,MRX2
00078038361,MRX2
00078038367,MRX2
00078038405,MRX2
00078040001,MRX2
00078040105,MRX11
00078040134,MRX11
00078040215,MRX11
00078040405,MRX2
00078040505,MRX2
00078040605,MRX2
00078040705,MRX13
00078040805,MRX13
00078040905,MRX13
00078042306,MRX2
00078042315,MRX2
00078042361,MRX2
00078043815,MRX11
00078044705,MRX2
00078044805,MRX2
00078044905,MRX2
00078045005,MRX2
00078045105,MRX2
00078045205,MRX2
00078045305,MRX2
00078045405,MRX2
00078045605,MRX14
00078045635,MRX14
00078045661,MRX14
00078045705,MRX14
00078045735,MRX14
00078045761,MRX14
00078045805,MRX2
00078045809,MRX2
00078045905,MRX2
00078045909,MRX2
00078046005,MRX2
00078046105,MRX2
00078046205,MRX2
00078047111,MRX2
00078047115,MRX2
00078047134,MRX2
00078047167,MRX2
00078047211,MRX2
00078047215,MRX2
00078047234,MRX2
00078047267,MRX2
00078048515,MRX2
00078048535,MRX2
00078048561,MRX2
00078048615,MRX2
00078048635,MRX2
00078048661,MRX2
00078048815,MRX2
00078048915,MRX2
00078049015,MRX2
00078049115,MRX2
00078049205,MRX3
00078049235,MRX3
00078049461,MRX9
00078049471,MRX9
00078049561,MRX11
00078050883,MRX3
00078050905,MRX3
00078051005,MRX3
00078051105,MRX3
00078051205,MRX3
00078052115,MRX2
00078052215,MRX2
00078052315,MRX2
00078052415,MRX2
00078052651,MRX11
00078052687,MRX11
00078052705,MRX13
00078053815,MRX7
00078054405,MRX13
00078054505,MRX13
00078056912,MRX12
00078056961,MRX12
00078059251,MRX11
00078059287,MRX11
00078059520,MRX3
00078059620,MRX3
00078059720,MRX3
00078059820,MRX3
00078059920,MRX3
00078060020,MRX3
00078060120,MRX3
00078060208,MRX3
00078060315,MRX2
00078060415,MRX2
00078060515,MRX2
00078060615,MRX2
00078060751,MRX12
00078061015,MRX2
00078061115,MRX2
00078061215,MRX2
00078061315,MRX2
00078061415,MRX2
00083001976,MRX3
00083002230,MRX2
00083002430,MRX11
00083002630,MRX3
00083002730,MRX3
00083002732,MRX3
00083002740,MRX3
00083004630,MRX2
00083005230,MRX3
00083005232,MRX3
00083005730,MRX2
00083005930,MRX2
00083005932,MRX2
00083005990,MRX2
00083006030,MRX3
00083006130,MRX3
00083006230,MRX3
00083006330,MRX2
00083006332,MRX2
00083006390,MRX2
00083007230,MRX2
00083007430,MRX2
00083007530,MRX2
00083007930,MRX2
00083007932,MRX2
00083007990,MRX2
00083009430,MRX2
00083009432,MRX2
00083009490,MRX2
00083010130,MRX2
00083010330,MRX2
00083013530,MRX3
00083225530,MRX2
00083226030,MRX2
00083226530,MRX2
00083400001,MRX2
00083400061,MRX2
00083400101,MRX2
00083400161,MRX2
00085001204,MRX3
00085006904,MRX9
00085007705,MRX3
00085009101,MRX2
00085012002,MRX7
00085028502,MRX7
00085028704,MRX3
00085028708,MRX3
00085029605,MRX3
00085031305,MRX3
00085031402,MRX7
00085031605,MRX3
00085036302,MRX3
00085044204,MRX3
00085046003,MRX10
00085052503,MRX11
00085052505,MRX11
00085052506,MRX11
00085053901,MRX7
00085054703,MRX2
00085055004,MRX3
00085057102,MRX7
00085059804,MRX3
00085059808,MRX3
00085064705,MRX7
00085070504,MRX3
00085072004,MRX3
00085072008,MRX3
00085081930,MRX2
00085081935,MRX2
00085094005,MRX3
00085111001,MRX7
00085113301,MRX7
00085113601,MRX2
00085115303,MRX2
00085115304,MRX2
00085116801,MRX7
00085117701,MRX2
00085117702,MRX2
00085117902,MRX7
00085118402,MRX7
00085119102,MRX7
00085119403,MRX7
00085123501,MRX7
00085123601,MRX7
00085123602,MRX7
00085123603,MRX7
00085124101,MRX7
00085124102,MRX7
00085124103,MRX7
00085124201,MRX7
00085124401,MRX11
00085124402,MRX11
00085124801,MRX11
00085124802,MRX11
00085124803,MRX11
00085125201,MRX11
00085125202,MRX11
00085125401,MRX7
00085125801,MRX7
00085125802,MRX7
00085125803,MRX7
00085125901,MRX11
00085125902,MRX11
00085127901,MRX7
00085129101,MRX7
00085129701,MRX7
00085129702,MRX7
00085130401,MRX7
00085131601,MRX7
00085131602,MRX7
00085131801,MRX7
00085132301,MRX7
00085132302,MRX7
00085132704,MRX7
00085135105,MRX7
00085136601,MRX11
00085136602,MRX11
00085136603,MRX11
00085136604,MRX11
00085136801,MRX7
00085137001,MRX7
00085137002,MRX7
00085137401,MRX2
00085138101,MRX11
00085138507,MRX7
00085141701,MRX11
00085141702,MRX11
00085142501,MRX11
00085142502,MRX11
00085142503,MRX11
00085142504,MRX11
00085143001,MRX11
00085143002,MRX11
00085143003,MRX11
00085143004,MRX11
00085151901,MRX11
00085151902,MRX11
00085151903,MRX11
00085151904,MRX11
00085170101,MRX2
00085170102,MRX2
00085170103,MRX2
00085171601,MRX2
00085171602,MRX2
00085171603,MRX2
00085172201,MRX2
00085172202,MRX2
00085202801,MRX2
00085300401,MRX11
00085300402,MRX11
00085300403,MRX11
00085300404,MRX11
00085330530,MRX2
00085330535,MRX2
00085330601,MRX2
00085330603,MRX2
00085331030,MRX2
00085331035,MRX2
00085331530,MRX2
00085331535,MRX2
00085332030,MRX2
00085332035,MRX2
00085333030,MRX2
00085333035,MRX2
00085411001,MRX2
00085411003,MRX2
00087003147,MRX3
00087003231,MRX3
00087003244,MRX3
00087003331,MRX3
00087003344,MRX3
00087003901,MRX3
00087003931,MRX3
00087004131,MRX3
00087015846,MRX2
00087015885,MRX2
00087054301,MRX2
00087054401,MRX2
00087060942,MRX2
00087060945,MRX2
00087060985,MRX2
00087077541,MRX3
00087077543,MRX3
00087077641,MRX3
00087077643,MRX3
00087077843,MRX3
00087077844,MRX3
00087079641,MRX3
00087120213,MRX2
00087149201,MRX2
00087149301,MRX2
00087277131,MRX2
00087277132,MRX2
00087277215,MRX2
00087277231,MRX2
00087277232,MRX2
00087277235,MRX2
00087277315,MRX2
00087277331,MRX2
00087277332,MRX2
00087277531,MRX2
00087277532,MRX2
00087277631,MRX2
00087277632,MRX2
00087278831,MRX2
00087278832,MRX2
00087287531,MRX2
00087287532,MRX2
00087287631,MRX2
00087287632,MRX2
00087606005,MRX4
00087606010,MRX4
00087606313,MRX4
00087606413,MRX4
00087607005,MRX4
00087607111,MRX4
00087607211,MRX4
00087607311,MRX4
00087607411,MRX4
00087607731,MRX4
00087607831,MRX4
00087608131,MRX4
00087661443,MRX8
00087661543,MRX8
00087661643,MRX8
00087663241,MRX8
00087663341,MRX8
00087665001,MRX8
00087665101,MRX8
00087665201,MRX8
00087665301,MRX8
00087666515,MRX8
