pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division,distance_to_fqhc
21111010601,40245,KY,40245,111,38.2683,-85.4845,Zip Code Area,1,S,ESC,22.989732627198215
21111010601,40242,KY,40242,111,38.2785,-85.594,Zip Code Area,1,S,ESC,11.08372639422739
21161960400,41043,KY,41043,023,38.7506,-84.1566,Zip Code Area,2,S,ESC,42.12352421870661
21161960400,41044,KY,41044,023,38.6357,-83.99,Zip Code Area,2,S,ESC,52.14790484276377
21161960400,41056,KY,41056,161,38.6207,-83.8067,Zip Code Area,4,S,ESC,35.19150771177687
21161960400,41061,KY,41004,023,38.5817,-84.1566,Post Office or large volume customer,2,S,ESC,58.6484953312785
21161960400,41062,KY,41062,161,38.7054,-83.9191,Post Office or large volume customer,4,S,ESC,50.31876834503427
21161960400,41096,KY,41056,161,38.6123,-83.808,Post Office or large volume customer,4,S,ESC,35.19150771177687
21161960400,45101,OH,45101,015,38.6709,-83.7637,Zip Code Area,4,MW,ENC,34.38400593798884
21161960400,45115,OH,45115,015,38.8237,-83.6995,Post Office or large volume customer,4,MW,ENC,41.1754165208777
21161960400,45144,OH,45144,001,38.6982,-83.6181,Zip Code Area,10,MW,ENC,26.514612164022687
21161960400,45167,OH,45167,015,38.7551,-83.8227,Zip Code Area,4,MW,ENC,43.98076191648624
21025920300,41310,KY,41339,025,37.6405,-83.2441,Post Office or large volume customer,8,S,ESC,25.202757385186885
21025920300,41317,KY,41317,025,37.4476,-83.1892,Zip Code Area,10,S,ESC,17.34994493323658
21025920300,41339,KY,41339,025,37.4868,-83.2913,Zip Code Area,8,S,ESC,25.202757385186885
21025920300,41348,KY,41348,025,37.4418,-83.2976,Zip Code Area,10,S,ESC,16.30674368414339
21025920300,41366,KY,41366,025,37.5946,-83.2187,Zip Code Area,8,S,ESC,33.73403664155437
21161960400,41034,KY,41034,161,38.691,-83.8718,Zip Code Area,4,S,ESC,48.57091700732446
21161960400,41004,KY,41004,023,38.6644,-84.0786,Zip Code Area,2,S,ESC,58.6484953312785
21161960400,41002,KY,41002,023,38.763,-83.9954,Zip Code Area,2,S,ESC,52.11324130381548
21021930400,40464,KY,40464,021,37.5778,-84.9281,Zip Code Area,4,S,ESC,57.84266868139492
21017030100,40357,KY,40361,017,38.1464,-84.1077,Post Office or large volume customer,10,S,ESC,29.210216008153953
21017030100,40361,KY,40361,017,38.2083,-84.245,Zip Code Area,4,S,ESC,29.210216008153953
21017030100,40362,KY,40361,017,38.2098,-84.253,Post Office or large volume customer,4,S,ESC,29.210216008153953
21019030200,41101,KY,41101,019,38.4722,-82.6461,Zip Code Area,1,S,ESC,10.107195311945794
21019030200,41102,KY,41102,019,38.4218,-82.7173,Zip Code Area,1,S,ESC,15.463887641588656
21019030200,41105,KY,41101,019,38.3703,-82.6948,Post Office or large volume customer,1,S,ESC,10.107195311945794
21019030200,41114,KY,41101,019,38.3703,-82.6948,Post Office or large volume customer,1,S,ESC,10.107195311945794
21025920300,41385,KY,41385,025,37.6477,-83.3806,Zip Code Area,8,S,ESC,35.980262594402994
21019030200,41129,KY,41129,019,38.3799,-82.6321,Zip Code Area,1,S,ESC,23.704210857118795
21021930300,40328,KY,40328,155,37.5758,-85.0824,Zip Code Area,5,S,ESC,68.36905137587586
21021930300,40422,KY,40422,021,37.6465,-84.7747,Zip Code Area,4,S,ESC,44.67805195606674
21021930300,40423,KY,40422,021,37.6456,-84.7722,Post Office or large volume customer,4,S,ESC,44.67805195606674
21021930300,40452,KY,40464,021,37.6033,-84.9492,Post Office or large volume customer,5,S,ESC,57.84266868139492
21021930300,40468,KY,40468,021,37.6375,-84.9665,Zip Code Area,5,S,ESC,60.229437618599455
21021930400,40437,KY,40437,137,37.4595,-84.8528,Zip Code Area,5,S,ESC,61.014499869843576
21021930400,40440,KY,40440,021,37.5822,-84.8028,Zip Code Area,4,S,ESC,48.72020463146447
21019030200,41168,KY,41168,019,38.3089,-82.7476,Zip Code Area,1,S,ESC,28.910940489689562
21025920300,41390,KY,41390,025,37.4102,-83.3747,Zip Code Area,8,S,ESC,21.035213452464607
21027960100,40146,KY,40146,027,37.8762,-86.2965,Zip Code Area,3,S,ESC,61.69027472642884
21027960100,40170,KY,40170,027,37.9048,-86.524,Zip Code Area,3,S,ESC,67.03841826942657
21111010601,40059,KY,40059,111,38.356,-85.6083,Zip Code Area,1,S,ESC,9.396255304115952
21111010601,40071,KY,40071,215,38.0471,-85.3829,Zip Code Area,2,S,ESC,42.49532480588527
21111010601,40129,KY,40229,029,38.0764,-85.6774,Post Office or large volume customer,1,S,ESC,22.064432303192078
21111010601,40204,KY,40204,111,38.2369,-85.7249,Zip Code Area,1,S,ESC,7.661933379601089
21111010601,40205,KY,40205,111,38.2222,-85.6885,Zip Code Area,1,S,ESC,11.498615107530137
21111010601,40206,KY,40206,111,38.2503,-85.7034,Zip Code Area,1,S,ESC,8.093488873733106
21111010601,40207,KY,40207,111,38.2628,-85.6663,Zip Code Area,1,S,ESC,8.128975149895064
21111010601,40027,KY,40059,111,38.3297,-85.633,Post Office or large volume customer,1,S,ESC,9.396255304115952
21111010601,40218,KY,40218,111,38.189,-85.654,Zip Code Area,1,S,ESC,15.63930413570486
21111010601,40220,KY,40220,111,38.2149,-85.6245,Zip Code Area,1,S,ESC,14.614246284896895
21111010601,40222,KY,40222,111,38.2674,-85.6237,Zip Code Area,1,S,ESC,9.528398248911634
21111010601,40223,KY,40223,111,38.2651,-85.5582,Zip Code Area,1,S,ESC,15.954518447015152
21111010601,40224,KY,40223,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,15.954518447015152
21111010601,40228,KY,40228,111,38.1442,-85.6265,Zip Code Area,1,S,ESC,20.68620812993808
21111010601,40229,KY,40229,111,38.0891,-85.6548,Zip Code Area,1,S,ESC,22.064432303192078
21111010601,40241,KY,40241,111,38.3045,-85.5815,Zip Code Area,1,S,ESC,11.133846417974212
21111010601,40219,KY,40219,111,38.1381,-85.6953,Zip Code Area,1,S,ESC,15.846577496601498
21047200100,42280,KY,42280,219,36.9278,-87.1003,Zip Code Area,6,S,ESC,21.24579295304894
21111010601,40025,KY,40025,111,38.2997,-85.6487,Zip Code Area,1,S,ESC,5.524748986421072
21029020101,40047,KY,40047,029,38.0452,-85.5586,Zip Code Area,1,S,ESC,32.104462129171814
21027960100,40171,KY,40171,027,37.9616,-86.4615,Zip Code Area,3,S,ESC,63.56862034481224
21027960100,40176,KY,40176,027,37.9237,-86.3441,Zip Code Area,3,S,ESC,56.74261214609296
21027960200,40111,KY,40111,027,37.7731,-86.6282,Zip Code Area,3,S,ESC,80.96863604258301
21027960200,40115,KY,40115,027,37.7358,-86.2378,Zip Code Area,2,S,ESC,66.59561442066361
21027960200,40143,KY,40143,027,37.7512,-86.4537,Zip Code Area,10,S,ESC,78.40671986589494
21027960200,40144,KY,40144,027,37.8023,-86.4148,Zip Code Area,10,S,ESC,72.80348970694017
21085950300,40119,KY,40119,085,37.5522,-86.4836,Zip Code Area,8,S,ESC,61.64598849492508
21111010601,40023,KY,40023,111,38.1652,-85.4282,Zip Code Area,2,S,ESC,29.003234546164393
21085950300,40140,KY,40140,027,37.7828,-86.3575,Zip Code Area,2,S,ESC,70.044885767462
21085950300,40178,KY,40178,027,37.6792,-86.4273,Zip Code Area,3,S,ESC,66.98977534351702
21085950300,42712,KY,42712,085,37.5278,-86.1395,Zip Code Area,8,S,ESC,60.00797184861952
21085950300,42721,KY,42721,085,37.4222,-86.4702,Zip Code Area,8,S,ESC,40.67730918351875
21085950300,42726,KY,42726,085,37.4336,-86.2083,Zip Code Area,8,S,ESC,49.763258220257086
21085950300,42754,KY,42754,085,37.4603,-86.3249,Zip Code Area,7,S,ESC,47.891040640745025
21085950300,42755,KY,42754,085,37.4801,-86.2939,Post Office or large volume customer,7,S,ESC,47.891040640745025
21085950300,42762,KY,42762,085,37.4446,-86.4008,Zip Code Area,7,S,ESC,44.57508435999499
21085950300,40145,KY,40145,027,37.6506,-86.3012,Zip Code Area,3,S,ESC,66.03386499601591
21049020101,40391,KY,40391,049,37.9872,-84.1789,Zip Code Area,4,S,ESC,20.171957098508205
21049020101,40392,KY,40391,049,37.9901,-84.1797,Post Office or large volume customer,4,S,ESC,20.171957098508205
21067003912,40505,KY,40505,067,38.0612,-84.4583,Zip Code Area,1,S,ESC,4.762812570532964
21071920400,41603,KY,41603,071,37.5707,-82.6806,Zip Code Area,8,S,ESC,10.472226729314624
21071920400,41604,KY,41604,071,37.3774,-82.6869,Zip Code Area,10.3,S,ESC,31.330450384432318
21071920400,41605,KY,41605,071,37.5555,-82.6267,Zip Code Area,8,S,ESC,16.51738345518564
21071920400,41615,KY,41615,071,37.5467,-82.6705,Zip Code Area,8,S,ESC,14.245781446181494
21071920400,41631,KY,41631,071,37.4576,-82.6645,Zip Code Area,8,S,ESC,22.068706086019237
21071920400,41635,KY,41635,071,37.5368,-82.6332,Zip Code Area,8,S,ESC,22.19261360270237
21071920400,41642,KY,41642,071,37.5956,-82.6463,Zip Code Area,8,S,ESC,11.881227425391112
21071920400,41659,KY,41659,071,37.5741,-82.6271,Zip Code Area,8,S,ESC,14.595053152649848
21071920400,41660,KY,41660,071,37.422,-82.6405,Zip Code Area,8,S,ESC,28.95751649301525
21071920400,41663,KY,41663,071,37.5725,-82.6452,Post Office or large volume customer,8,S,ESC,13.211467982946292
21071920600,41619,KY,41619,071,37.4933,-82.7575,Zip Code Area,10,S,ESC,19.60512334296377
21071920600,41636,KY,41636,071,37.3994,-82.7292,Zip Code Area,10,S,ESC,28.476539893937684
21071920600,41650,KY,41650,071,37.3536,-82.6763,Zip Code Area,10.3,S,ESC,28.63028205355108
21071920600,41651,KY,41647,071,37.4548,-82.7646,Zip Code Area,10,S,ESC,23.896731872999485
21071920600,41667,KY,41667,071,37.317,-82.7041,Zip Code Area,10.3,S,ESC,25.394173245080193
21071921000,41653,KY,41653,071,37.661,-82.7636,Zip Code Area,7,S,ESC,0.0
21071921000,41621,KY,41621,071,37.6246,-82.7227,Zip Code Area,7,S,ESC,3.897974676359896
21071921000,41616,KY,41616,071,37.5767,-82.8708,Zip Code Area,10,S,ESC,14.85272296065319
21071921000,41607,KY,41607,071,37.6253,-82.8418,Zip Code Area,7,S,ESC,9.307784701778202
21067002800,40339,KY,40339,113,37.9434,-84.6419,Post Office or large volume customer,2,S,ESC,15.130674728213274
21067002800,40502,KY,40502,067,38.0174,-84.4854,Zip Code Area,1,S,ESC,2.6014420094054613
21067002800,40503,KY,40503,067,38.001,-84.5282,Zip Code Area,1,S,ESC,3.6449218444211264
21067002800,40506,KY,40506,067,38.0287,-84.5075,Zip Code Area,1,S,ESC,0.0
21067002800,40515,KY,40515,067,37.9651,-84.4708,Zip Code Area,1,S,ESC,15.712571741725627
21067002800,40522,KY,40502,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,2.6014420094054613
21067002800,40523,KY,40517,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,5.179767418809805
21071920600,41669,KY,41669,071,37.3314,-82.7156,Zip Code Area,10.3,S,ESC,24.986251881755177
21067002800,40524,KY,40517,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,5.179767418809805
21069920200,41039,KY,41039,069,38.4157,-83.8733,Zip Code Area,6,S,ESC,39.45754808152582
21069920200,41041,KY,41041,069,38.428,-83.708,Zip Code Area,7,S,ESC,33.967175037995524
21069920200,41049,KY,41049,069,38.2929,-83.6697,Zip Code Area,10,S,ESC,35.24774707575058
21069920200,41065,KY,,069,38.3501,-83.5271,,,S,ESC,25.98598988205178
21069920200,41081,KY,41093,069,38.3481,-83.7186,Post Office or large volume customer,10,S,ESC,24.187775187194124
21069920200,41093,KY,41093,069,38.3374,-83.5625,Zip Code Area,10,S,ESC,24.187775187194124
21071921000,41602,KY,41602,071,37.737,-82.7582,Zip Code Area,7,S,ESC,10.130668386762629
21069920200,41037,KY,41039,069,38.4195,-83.8255,Post Office or large volume customer,6,S,ESC,39.45754808152582
21071920700,41622,KY,41622,071,37.517,-82.806,Zip Code Area,8,S,ESC,15.561332032639656
21071920700,41643,KY,41643,071,37.471,-82.8294,Zip Code Area,8,S,ESC,22.581235149496138
21071920700,41666,KY,41666,071,37.4367,-82.801,Zip Code Area,8,S,ESC,24.36101607052502
21079970200,40444,KY,40444,079,37.6584,-84.5969,Zip Code Area,7,S,ESC,25.548968978816795
21151011302,40404,KY,40404,151,37.5687,-84.2963,Zip Code Area,4,S,ESC,20.992603919246342
21151011302,40461,KY,40461,079,37.6092,-84.4269,Zip Code Area,6,S,ESC,21.530778809087188
21081920100,41030,KY,41030,081,38.7741,-84.5982,Zip Code Area,2,S,ESC,13.804076914124849
21081920100,41035,KY,41035,081,38.7049,-84.6237,Zip Code Area,2,S,ESC,10.08755880647072
21081920100,41052,KY,41052,081,38.6398,-84.7755,Zip Code Area,2,S,ESC,10.790031719209331
21081920300,41010,KY,41010,081,38.5302,-84.5846,Zip Code Area,2,S,ESC,16.952186491571883
21113060102,40410,KY,40444,079,37.7145,-84.6491,Post Office or large volume customer,3,S,ESC,25.548968978816795
21081920300,41054,KY,41097,081,38.5932,-84.5786,Post Office or large volume customer,2,S,ESC,22.23837482422899
21083020100,42040,KY,42040,083,36.6,-88.5186,Zip Code Area,5,S,ESC,80.36972754768927
21083020100,42051,KY,42051,083,36.8478,-88.6788,Zip Code Area,5,S,ESC,55.84359016647701
21083020100,42061,KY,42061,083,36.8862,-88.7728,Post Office or large volume customer,5,S,ESC,44.74594584898272
21083020100,42063,KY,42079,083,36.5603,-88.5692,Post Office or large volume customer,5,S,ESC,78.37074630070555
21083020100,42066,KY,42066,083,36.7327,-88.6506,Zip Code Area,4,S,ESC,63.051112519767045
21083020100,42069,KY,42069,083,36.9197,-88.752,Zip Code Area,5,S,ESC,43.93306195871395
21083020100,42079,KY,42079,083,36.5748,-88.5815,Zip Code Area,5,S,ESC,78.37074630070555
21081920300,41097,KY,41097,081,38.6292,-84.5744,Zip Code Area,2,S,ESC,22.23837482422899
21067002600,40598,KY,40511,067,38.0771,-84.5296,Post Office or large volume customer,1,S,ESC,9.803454212117602
21113060102,40356,KY,40356,113,37.8808,-84.5646,Zip Code Area,2,S,ESC,17.839581656194778
21077960101,41095,KY,41095,077,38.7807,-84.8496,Zip Code Area,2,S,ESC,0.0
21071920800,41645,KY,41645,071,37.5381,-82.7976,Zip Code Area,8,S,ESC,14.909793283380923
21071920800,41649,KY,41649,071,37.5708,-82.7819,Zip Code Area,8,S,ESC,9.445571429054324
21071920800,41655,KY,41655,071,37.5055,-82.706,Zip Code Area,8,S,ESC,16.503200059168194
21073070402,40601,KY,40601,073,38.2281,-84.8697,Zip Code Area,4,S,ESC,29.12957180347409
21073070402,40602,KY,40601,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,29.12957180347409
21073070402,40603,KY,40601,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,29.12957180347409
21073070402,40604,KY,40604,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,33.36910092928215
21113060102,40340,KY,40356,113,37.8662,-84.5795,Post Office or large volume customer,2,S,ESC,17.839581656194778
21073070402,40618,KY,40601,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,29.12957180347409
21073070402,40620,KY,40601,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,29.12957180347409
21073070402,40621,KY,40601,073,38.2009,-84.8733,Post Office or large volume customer,4,S,ESC,29.12957180347409
21073070402,40622,KY,40601,073,38.2009,-84.8733,Post Office or large volume customer,4,S,ESC,29.12957180347409
21075960100,38226,TN,38226,183,36.4796,-88.6926,Zip Code Area,6,S,ESC,68.30744250642704
21075960100,38257,TN,38257,131,36.4814,-88.8808,Zip Code Area,7,S,ESC,52.48214835076475
21075960200,42050,KY,42050,075,36.5593,-89.1947,Zip Code Area,10.2,S,ESC,23.916733996067308
21077960101,41046,KY,41046,077,38.7229,-84.8116,Zip Code Area,2,S,ESC,7.912114187488524
21073070402,40619,KY,40601,073,38.2341,-84.8748,Post Office or large volume customer,4,S,ESC,29.12957180347409
21017030100,40348,KY,40348,017,38.2963,-84.1513,Zip Code Area,5,S,ESC,29.536373471129004
21067002600,40591,KY,40513,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.01343881515385
21067002600,40583,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21057950200,42717,KY,42717,057,36.8068,-85.397,Zip Code Area,10,S,ESC,0.0
21057950200,42759,KY,42717,057,36.8306,-85.5015,Post Office or large volume customer,10,S,ESC,0.0
21059000400,42301,KY,42301,059,37.7513,-87.1554,Zip Code Area,1,S,ESC,36.467445223200386
21059000400,42302,KY,42303,059,37.7455,-87.1128,Post Office or large volume customer,1,S,ESC,49.77257696704979
21059000400,42303,KY,42303,059,37.7559,-87.0803,Zip Code Area,1,S,ESC,49.77257696704979
21059000400,42304,KY,42301,059,37.7455,-87.1128,Post Office or large volume customer,1,S,ESC,36.467445223200386
21059000400,42334,KY,42301,059,37.735,-87.3317,Post Office or large volume customer,2,S,ESC,36.467445223200386
21059000400,42343,KY,42343,183,37.6297,-86.7263,Zip Code Area,2,S,ESC,69.16494371011898
21059000400,42348,KY,42348,091,37.8503,-86.7638,Zip Code Area,7,S,ESC,70.13391329152692
21059000400,42351,KY,42351,091,37.909,-86.8957,Zip Code Area,2,S,ESC,61.022609458618554
21059000400,42352,KY,42352,149,37.5045,-87.1239,Zip Code Area,2,S,ESC,42.988627039478125
21059000400,42355,KY,42355,059,37.8436,-86.9999,Zip Code Area,2,S,ESC,50.77288700373824
21059000400,42364,KY,42348,091,37.7523,-86.8136,Post Office or large volume customer,2,S,ESC,70.13391329152692
21059000400,42366,KY,42366,059,37.7183,-86.9372,Zip Code Area,2,S,ESC,60.25187729556783
21059000400,42376,KY,42376,059,37.6206,-87.0591,Zip Code Area,2,S,ESC,54.241577956019945
21139040100,42081,KY,42081,139,37.2387,-88.3757,Zip Code Area,5,S,ESC,60.71898385247012
21139040100,42078,KY,42078,139,37.2553,-88.2711,Zip Code Area,5,S,ESC,48.068111353855144
21139040100,42047,KY,42047,139,37.2831,-88.3714,Zip Code Area,5,S,ESC,57.28827205017026
21139040100,42037,KY,42037,055,37.1595,-88.1845,Post Office or large volume customer,9,S,ESC,44.96584025672429
21067003912,40509,KY,40509,067,38.0102,-84.4274,Zip Code Area,1,S,ESC,11.496061628255735
21067003912,40516,KY,40516,067,38.0544,-84.3548,Zip Code Area,2,S,ESC,12.971224903730022
21067003912,40517,KY,40517,067,37.9849,-84.4816,Zip Code Area,1,S,ESC,5.179767418809805
21051950300,40914,KY,40914,051,37.1623,-83.5688,Zip Code Area,6,S,ESC,37.360274739076345
21051950300,40932,KY,40962,051,37.2198,-83.7883,Post Office or large volume customer,8,S,ESC,30.84253571170985
21051950300,40941,KY,40941,051,37.1237,-83.7463,Post Office or large volume customer,7,S,ESC,29.807919735699954
21051950300,40944,KY,40962,051,37.0904,-83.6944,Post Office or large volume customer,6,S,ESC,30.84253571170985
21059000400,42377,KY,42301,059,37.6967,-87.2869,Post Office or large volume customer,2,S,ESC,36.467445223200386
21051950300,40951,KY,40962,051,37.1206,-83.7783,Post Office or large volume customer,7,S,ESC,30.84253571170985
21051950300,40972,KY,40972,051,37.2695,-83.6491,Zip Code Area,10,S,ESC,34.43322655709693
21051950600,40913,KY,40913,013,36.9442,-83.556,Zip Code Area,10,S,ESC,34.73510868248268
21053970201,42602,KY,42602,053,36.6857,-85.1407,Zip Code Area,10,S,ESC,24.53246217253903
21053970201,42603,KY,42603,053,36.7824,-85.0275,Zip Code Area,8,S,ESC,31.153993719643807
21055930200,42033,KY,42064,055,37.2706,-88.0825,Post Office or large volume customer,10,S,ESC,29.117725409686926
21055930200,42064,KY,42064,055,37.3254,-88.1005,Zip Code Area,7,S,ESC,29.117725409686926
21139040100,42028,KY,42028,139,37.2392,-88.3379,Zip Code Area,5,S,ESC,53.596190616519856
21051950300,40962,KY,40962,051,37.1511,-83.7793,Zip Code Area,7,S,ESC,30.84253571170985
21059000400,42378,KY,42378,059,37.6834,-86.8699,Zip Code Area,2,S,ESC,65.48088060384241
21061920400,42160,KY,42160,009,37.0939,-86.0464,Zip Code Area,5,S,ESC,41.24186442209971
21061920400,42163,KY,42163,061,37.0689,-86.1364,Zip Code Area,2,S,ESC,29.25684385499511
21067002600,40526,KY,40508,067,38.0283,-84.4715,Zip Code Area,1,S,ESC,0.0
21067002600,40533,KY,40504,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,3.5274086382342644
21067002600,40536,KY,40508,067,38.0321,-84.5084,Post Office or large volume customer,1,S,ESC,0.0
21067002600,40544,KY,40504,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,3.5274086382342644
21067002600,40546,KY,40508,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,0.0
21067002600,40550,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40555,KY,40505,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,4.762812570532964
21067002600,40514,KY,40514,067,37.9833,-84.5767,Zip Code Area,1,S,ESC,7.311957016138016
21067002600,40574,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40576,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40577,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40578,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40579,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40580,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40581,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
21067002600,40582,KY,40511,067,38.0283,-84.4715,Post Office or large volume customer,1,S,ESC,9.803454212117602
