pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division
27013170400,56037,MN,56037,013,43.9952,-94.0677,Zip Code Area,2,MW,WNC
46051953100,57246,SD,57246,051,45.0415,-96.6892,Zip Code Area,10,MW,WNC
46051953100,57227,SD,57227,109,45.3595,-96.6649,Zip Code Area,10,MW,WNC
46051953100,57216,SD,57216,051,45.285,-96.5614,Zip Code Area,7,MW,WNC
27011950200,56278,MN,56278,011,45.3296,-96.4596,Zip Code Area,10,MW,WNC
27145000901,56393,MN,56303,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56395,MN,56303,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56396,MN,56303,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56397,MN,56301,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56398,MN,56301,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56399,MN,56387,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27011950200,56207,MN,56207,149,45.5571,-96.0498,Zip Code Area,8,MW,WNC
27013170400,56054,MN,56054,103,44.4073,-94.4365,Zip Code Area,5,MW,WNC
27011950200,56210,MN,56210,011,45.5593,-96.5589,Zip Code Area,10,MW,WNC
27011950200,56219,MN,56219,155,45.6069,-96.8063,Zip Code Area,10,MW,WNC
27011950200,56221,MN,56221,149,45.5524,-96.1733,Zip Code Area,8,MW,WNC
27011950200,56225,MN,56225,011,45.4577,-96.4182,Zip Code Area,10,MW,WNC
27011950200,56227,MN,56227,011,45.2907,-96.1753,Zip Code Area,10,MW,WNC
27011950200,56235,MN,56235,149,45.7014,-96.0649,Zip Code Area,8,MW,WNC
27011950200,56236,MN,56236,155,45.6717,-96.4061,Zip Code Area,10,MW,WNC
27011950200,56240,MN,56240,011,45.5602,-96.4209,Zip Code Area,10,MW,WNC
27011950200,56211,MN,56211,011,45.5539,-96.706,Zip Code Area,10,MW,WNC
27013170400,56055,MN,56055,013,44.1202,-94.2184,Zip Code Area,2,MW,WNC
27013170400,56063,MN,56063,013,44.2221,-93.8289,Zip Code Area,1,MW,WNC
27013170400,56073,MN,56073,015,44.3044,-94.4644,Zip Code Area,4,MW,WNC
27017070100,55749,MN,55749,017,46.4664,-92.375,Zip Code Area,4.1,MW,WNC
27017070100,55780,MN,55780,017,46.6831,-92.6927,Zip Code Area,5,MW,WNC
27017070100,55797,MN,55797,017,46.5921,-92.3718,Zip Code Area,4.1,MW,WNC
27017070500,55707,MN,55707,017,46.5196,-92.6292,Zip Code Area,7,MW,WNC
27017070500,55712,MN,55712,115,46.2845,-92.619,Zip Code Area,8,MW,WNC
27017070500,55735,MN,55735,115,46.2121,-92.9389,Zip Code Area,10,MW,WNC
27017070500,55756,MN,55756,115,46.3792,-92.578,Zip Code Area,8,MW,WNC
27017070100,55733,MN,55733,017,46.7126,-92.3569,Zip Code Area,2,MW,WNC
27017070500,55767,MN,55767,017,46.4472,-92.7466,Zip Code Area,7,MW,WNC
27017070500,55795,MN,55795,115,46.2949,-92.8309,Zip Code Area,8,MW,WNC
27017070600,55726,MN,55726,017,46.6718,-92.8739,Zip Code Area,10,MW,WNC
27017070600,55757,MN,55757,017,46.5029,-92.9047,Zip Code Area,10,MW,WNC
27017070600,55798,MN,55798,017,46.6691,-93.0069,Zip Code Area,10,MW,WNC
27019090301,55315,MN,55315,019,44.7169,-93.6879,Zip Code Area,1,MW,WNC
27019090301,55318,MN,55318,019,44.8061,-93.6083,Zip Code Area,1,MW,WNC
27019090301,55322,MN,55322,019,44.7646,-93.7982,Zip Code Area,2,MW,WNC
27017070500,55783,MN,55783,115,46.3837,-92.8182,Zip Code Area,8,MW,WNC
27145000901,56388,MN,56387,097,45.5572,-94.2242,Post Office or large volume customer,1,MW,WNC
27017070100,55720,MN,55720,017,46.7546,-92.5408,Zip Code Area,4.1,MW,WNC
27015960500,56087,MN,56087,015,44.2329,-94.9792,Zip Code Area,10,MW,WNC
27013170400,56080,MN,56080,013,44.0817,-93.8571,Zip Code Area,2,MW,WNC
27013170400,56096,MN,56096,079,44.2238,-93.5751,Zip Code Area,10,MW,WNC
27013171400,56010,MN,56010,013,43.8903,-94.1774,Zip Code Area,2,MW,WNC
27013171400,56025,MN,56025,043,43.7658,-93.9011,Zip Code Area,10,MW,WNC
27013171400,56034,MN,56034,013,44.0467,-94.1791,Zip Code Area,2,MW,WNC
27013171400,56065,MN,56065,013,43.9331,-93.9542,Zip Code Area,2,MW,WNC
27013171400,56068,MN,56068,043,43.8295,-93.8282,Zip Code Area,10,MW,WNC
27017070100,55718,MN,55718,017,46.6484,-92.471,Zip Code Area,4.1,MW,WNC
27013171400,56072,MN,56072,161,43.8937,-93.4995,Zip Code Area,10,MW,WNC
27013171400,56090,MN,56090,013,43.9706,-94.2142,Zip Code Area,2,MW,WNC
27013171400,56091,MN,56091,161,43.9399,-93.7043,Zip Code Area,10,MW,WNC
27015960500,56019,MN,56019,015,44.1111,-94.9134,Zip Code Area,10,MW,WNC
27015960500,56030,MN,56073,015,44.3258,-94.6052,Post Office or large volume customer,4,MW,WNC
27015960500,56041,MN,56041,015,44.1527,-94.4933,Zip Code Area,5,MW,WNC
27015960500,56084,MN,56073,015,44.2286,-94.4347,Post Office or large volume customer,5,MW,WNC
27015960500,56085,MN,56085,015,44.2821,-94.7273,Zip Code Area,7,MW,WNC
27013171400,56078,MN,56078,013,44.0077,-93.7833,Zip Code Area,2,MW,WNC
26147657100,48014,MI,48014,147,43.0263,-82.9298,Zip Code Area,2,MW,ENC
27145000901,56387,MN,56387,145,45.5497,-94.2245,Zip Code Area,1,MW,WNC
27145000901,56377,MN,56377,145,45.6318,-94.2136,Zip Code Area,1,MW,WNC
27057070600,56464,MN,56464,159,46.7572,-95.0714,Zip Code Area,10,MW,WNC
27057070600,56467,MN,56467,057,46.9319,-94.846,Zip Code Area,10.3,MW,WNC
27057070600,56470,MN,56470,057,46.9377,-95.0383,Zip Code Area,8,MW,WNC
27057070600,56477,MN,56477,159,46.6306,-95.0681,Zip Code Area,10,MW,WNC
27057070600,56570,MN,56570,005,46.9329,-95.2353,Zip Code Area,10.3,MW,WNC
27057070600,56593,MN,56593,005,46.8035,-95.3535,Post Office or large volume customer,10.3,MW,WNC
27005450500,56501,MN,56501,005,46.8172,-95.8453,Zip Code Area,7,MW,WNC
27005450500,56502,MN,56501,005,46.8172,-95.8453,Post Office or large volume customer,7,MW,WNC
27005450500,56511,MN,56511,005,46.8719,-95.9881,Zip Code Area,10,MW,WNC
27005450500,56521,MN,56521,005,47.0076,-95.944,Zip Code Area,10,MW,WNC
27005450500,56544,MN,56544,005,46.7565,-95.5212,Zip Code Area,8,MW,WNC
27005450500,56554,MN,56554,005,46.8176,-96.067,Zip Code Area,2,MW,WNC
27005450500,56569,MN,56569,005,47.1029,-95.9151,Zip Code Area,10,MW,WNC
27005450500,56575,MN,56575,005,47.0133,-95.3197,Zip Code Area,10,MW,WNC
27005450500,56577,MN,56577,005,46.9747,-95.8228,Zip Code Area,8,MW,WNC
27057070600,56458,MN,56458,057,47.215,-95.0021,Zip Code Area,8,MW,WNC
27057070600,56433,MN,56433,057,47.001,-94.7234,Zip Code Area,10.3,MW,WNC
27123041103,55112,MN,55112,123,45.0788,-93.1872,Zip Code Area,1,MW,WNC
27003051501,55421,MN,55421,003,45.0523,-93.2541,Zip Code Area,1,MW,WNC
27003050710,55448,MN,55448,003,45.1907,-93.3021,Zip Code Area,1,MW,WNC
27163070106,55025,MN,55025,163,45.2685,-92.9749,Zip Code Area,2,MW,WNC
27163070106,55038,MN,55038,163,45.1824,-92.9452,Zip Code Area,1,MW,WNC
27003050222,55304,MN,55304,003,45.2377,-93.2724,Zip Code Area,1,MW,WNC
27003051102,55432,MN,55432,003,45.095,-93.2396,Zip Code Area,1,MW,WNC
27003051102,55434,MN,55434,003,45.1681,-93.2504,Zip Code Area,1,MW,WNC
27003050225,55303,MN,55303,003,45.2825,-93.4186,Zip Code Area,1,MW,WNC
27005450500,56578,MN,56578,005,46.8862,-95.7246,Zip Code Area,8,MW,WNC
27003050501,55327,MN,55327,053,45.1982,-93.4668,Zip Code Area,1,MW,WNC
27123040100,55090,MN,55090,163,45.0535,-92.957,Zip Code Area,1,MW,WNC
27123040100,55110,MN,55110,123,45.08,-93.0223,Zip Code Area,1,MW,WNC
27123040100,55115,MN,55115,163,45.071,-92.9391,Zip Code Area,1,MW,WNC
27123040100,55127,MN,55127,123,45.0803,-93.0875,Zip Code Area,1,MW,WNC
27003050820,55449,MN,55449,003,45.1697,-93.1889,Zip Code Area,1,MW,WNC
27003051501,55413,MN,55413,053,44.998,-93.2552,Zip Code Area,1,MW,WNC
27003051501,55418,MN,55418,053,45.0192,-93.2401,Zip Code Area,1,MW,WNC
27003050237,55014,MN,55014,003,45.1528,-93.144,Zip Code Area,1,MW,WNC
27005450500,56587,MN,56587,111,46.6706,-95.7948,Zip Code Area,9,MW,WNC
27005450500,56591,MN,56591,005,47.0966,-95.8434,Post Office or large volume customer,10,MW,WNC
27007450200,56601,MN,56601,007,47.572,-94.8013,Zip Code Area,4,MW,WNC
27145000901,55380,MN,,171,45.3158,-93.9798,,,MW,WNC
27145000901,56301,MN,56301,145,45.541,-94.1819,Zip Code Area,1,MW,WNC
27145000901,56302,MN,56301,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56303,MN,56303,145,45.5713,-94.2036,Zip Code Area,1,MW,WNC
27145000901,56304,MN,56304,145,45.5521,-94.1284,Zip Code Area,1,MW,WNC
27145000901,56320,MN,56320,145,45.45,-94.4378,Zip Code Area,2,MW,WNC
27145000901,56321,MN,56321,145,45.5783,-94.4199,Post Office or large volume customer,2,MW,WNC
27145000901,55353,MN,55353,145,45.3436,-94.3028,Zip Code Area,2,MW,WNC
27145000901,56362,MN,56362,145,45.3988,-94.7157,Zip Code Area,10,MW,WNC
27145000901,56368,MN,56368,145,45.4605,-94.5361,Zip Code Area,3,MW,WNC
27145000901,56369,MN,56369,145,45.4719,-94.3408,Post Office or large volume customer,1,MW,WNC
27145000901,56371,MN,56371,145,45.4332,-94.6366,Zip Code Area,3,MW,WNC
27145000901,56372,MN,56303,145,45.5608,-94.1625,Post Office or large volume customer,1,MW,WNC
27145000901,56374,MN,56374,145,45.5651,-94.3367,Zip Code Area,1,MW,WNC
27145000901,56375,MN,56375,145,45.7118,-94.2817,Zip Code Area,2,MW,WNC
27145000901,56376,MN,56376,145,45.5019,-94.6689,Post Office or large volume customer,3,MW,WNC
27145000901,56367,MN,56367,009,45.7364,-94.1658,Zip Code Area,2,MW,WNC
27145000901,56379,MN,56379,009,45.604,-94.1591,Zip Code Area,1,MW,WNC
27145000901,55320,MN,55320,171,45.3877,-94.0452,Zip Code Area,2,MW,WNC
27009020100,56357,MN,56357,009,45.7022,-93.8164,Zip Code Area,10,MW,WNC
27007450200,56619,MN,56601,007,47.4736,-94.8803,Post Office or large volume customer,4,MW,WNC
27007450200,56623,MN,56623,077,48.6927,-94.5995,Zip Code Area,10,MW,WNC
27007450200,56630,MN,56630,007,47.7381,-94.4961,Zip Code Area,5,MW,WNC
27007450200,56647,MN,56647,007,47.7324,-94.6477,Zip Code Area,5,MW,WNC
27007450200,56650,MN,56650,007,47.9272,-94.5382,Zip Code Area,10,MW,WNC
27007450200,56663,MN,56663,007,47.4651,-94.4834,Zip Code Area,5,MW,WNC
27007450200,56667,MN,56667,007,47.7436,-94.9803,Zip Code Area,5,MW,WNC
27145000901,55319,MN,55319,141,45.4795,-93.9684,Zip Code Area,2,MW,WNC
27007450200,56678,MN,56678,007,47.548,-95.1205,Zip Code Area,5,MW,WNC
27007450200,56685,MN,56685,007,48.177,-94.5037,Zip Code Area,10,MW,WNC
27007450200,56687,MN,56687,007,47.5036,-95.0011,Post Office or large volume customer,5,MW,WNC
27007450200,56727,MN,56727,089,48.3071,-95.6398,Zip Code Area,10,MW,WNC
27007940001,56666,MN,56666,007,48.0372,-94.917,Zip Code Area,5,MW,WNC
27007940001,56670,MN,56670,007,47.8689,-94.9404,Zip Code Area,5,MW,WNC
27009020100,56329,MN,56329,009,45.6919,-93.9148,Zip Code Area,10,MW,WNC
27009020100,56333,MN,56329,009,45.6917,-94.0563,Post Office or large volume customer,2,MW,WNC
27007450200,56683,MN,56683,007,47.6566,-94.6747,Zip Code Area,5,MW,WNC
27019090301,55328,MN,55328,171,45.0342,-93.8016,Zip Code Area,2,MW,WNC
26147657100,48002,MI,48002,147,42.9388,-82.9198,Zip Code Area,2,MW,ENC
26147655100,48032,MI,48032,147,43.1223,-82.5998,Zip Code Area,2,MW,ENC
26111290400,48641,MI,48640,111,43.5383,-84.3878,Post Office or large volume customer,1,MW,ENC
26111290400,48642,MI,48642,111,43.6375,-84.1979,Zip Code Area,1,MW,ENC
26111290400,48657,MI,48657,111,43.7204,-84.3954,Zip Code Area,1,MW,ENC
26111290400,48667,MI,48667,111,43.6156,-84.2472,Post Office or large volume customer,1,MW,ENC
26111290400,48670,MI,48640,111,43.6375,-84.2568,Post Office or large volume customer,1,MW,ENC
26111290400,48674,MI,48642,111,43.6129,-84.1971,Post Office or large volume customer,1,MW,ENC
26111290400,48686,MI,48640,111,43.6473,-84.3873,Post Office or large volume customer,1,MW,ENC
26115831600,48145,MI,48145,115,41.8585,-83.4715,Zip Code Area,2,MW,ENC
26115831600,48161,MI,48161,115,41.908,-83.4719,Zip Code Area,1,MW,ENC
26115831600,48162,MI,48162,115,41.9293,-83.4448,Zip Code Area,1,MW,ENC
26115831600,48166,MI,48166,115,41.9766,-83.2804,Zip Code Area,1,MW,ENC
26115831600,48179,MI,48179,115,42.0624,-83.2663,Zip Code Area,1,MW,ENC
26115830400,48117,MI,48117,115,42.0529,-83.3755,Zip Code Area,2,MW,ENC
26161423400,48110,MI,48159,115,42.0082,-83.6643,Post Office or large volume customer,2,MW,ENC
26161423400,48159,MI,48159,115,42.0288,-83.5179,Zip Code Area,2,MW,ENC
26111290400,48640,MI,48640,111,43.6376,-84.268,Zip Code Area,1,MW,ENC
26111290400,48628,MI,48628,111,43.7882,-84.3296,Zip Code Area,2,MW,ENC
26111290400,48620,MI,48628,111,43.7774,-84.3813,Post Office or large volume customer,1,MW,ENC
26111290400,48618,MI,48618,111,43.7494,-84.5911,Zip Code Area,2,MW,ENC
26109960200,49812,MI,49812,109,45.5917,-87.5439,Zip Code Area,10,MW,ENC
26109960200,49821,MI,49821,109,45.4887,-87.6079,Zip Code Area,5,MW,ENC
26109960200,49845,MI,49896,109,45.6922,-87.3513,Post Office or large volume customer,10,MW,ENC
26109960200,49848,MI,49848,109,45.3748,-87.6206,Zip Code Area,5,MW,ENC
26109960200,49886,MI,49886,109,45.6958,-87.511,Zip Code Area,10,MW,ENC
26109960200,49887,MI,49887,109,45.4166,-87.6258,Zip Code Area,5,MW,ENC
26109960200,49896,MI,49896,109,45.6649,-87.3997,Zip Code Area,10,MW,ENC
26161423400,48160,MI,48160,115,42.0914,-83.6776,Zip Code Area,2,MW,ENC
55075961400,49858,MI,49858,109,45.1343,-87.6215,Zip Code Area,4,MW,ENC
55075961400,54112,WI,54112,075,45.0722,-88.0587,Zip Code Area,10,MW,ENC
55075961400,54114,WI,54114,075,45.2617,-88.078,Zip Code Area,10,MW,ENC
55075961400,54143,WI,54143,075,45.0874,-87.6697,Zip Code Area,4,MW,ENC
55075961400,54157,WI,54157,075,45.048,-87.8103,Zip Code Area,5,MW,ENC
55075961400,54159,WI,54159,075,45.1934,-87.8062,Zip Code Area,5,MW,ENC
55075961400,54161,WI,54161,075,45.1273,-88.1396,Zip Code Area,10,MW,ENC
55075961400,54177,WI,54177,075,45.3495,-87.9099,Zip Code Area,10,MW,ENC
55075961400,49893,MI,49893,109,45.3017,-87.5805,Zip Code Area,5,MW,ENC
26107960600,49346,MI,49346,107,43.6017,-85.4446,Zip Code Area,10,MW,ENC
26161423400,48176,MI,48176,161,42.1698,-83.7849,Zip Code Area,1,MW,ENC
26115830800,49270,MI,49270,115,41.8757,-83.6877,Zip Code Area,3,MW,ENC
39095007700,43656,OH,43623,095,41.6782,-83.4972,Post Office or large volume customer,1,MW,ENC
39095007700,43659,OH,43604,095,41.6868,-83.4394,Post Office or large volume customer,1,MW,ENC
39095007700,43660,OH,43604,095,41.6546,-83.5329,Post Office or large volume customer,1,MW,ENC
39095007700,48133,MI,48133,115,41.7829,-83.4958,Zip Code Area,1,MW,ENC
39095007700,48140,MI,48140,115,41.8549,-83.5916,Zip Code Area,2,MW,ENC
39095007700,48144,MI,48144,115,41.7531,-83.6259,Zip Code Area,1,MW,ENC
39095007700,48157,MI,48157,115,41.8146,-83.4382,Zip Code Area,2,MW,ENC
39095007700,48177,MI,48177,115,41.8076,-83.5793,Post Office or large volume customer,1,MW,ENC
39095007700,48182,MI,48182,115,41.7682,-83.5797,Zip Code Area,1,MW,ENC
39095007700,49267,MI,49267,115,41.7683,-83.6856,Zip Code Area,2,MW,ENC
26117970200,48812,MI,48829,117,43.4138,-84.9753,Post Office or large volume customer,10,MW,ENC
26117970200,48829,MI,48829,117,43.4116,-85.028,Zip Code Area,10,MW,ENC
26117970200,48891,MI,48891,117,43.387,-84.9082,Zip Code Area,6,MW,ENC
26117970400,48850,MI,48850,117,43.4269,-85.2924,Zip Code Area,10,MW,ENC
26117970400,48886,MI,48886,117,43.4337,-85.1416,Zip Code Area,10,MW,ENC
39095007700,43652,OH,43604,095,41.6868,-83.4394,Post Office or large volume customer,1,MW,ENC
39095007700,43635,OH,43615,095,41.6868,-83.4394,Post Office or large volume customer,1,MW,ENC
39095007700,43623,OH,43623,095,41.708,-83.6434,Zip Code Area,1,MW,ENC
39095007700,43620,OH,43620,095,41.6654,-83.5536,Zip Code Area,1,MW,ENC
39095007700,43504,OH,43504,095,41.6989,-83.831,Zip Code Area,2,MW,ENC
39095007700,43540,OH,43540,051,41.6952,-83.926,Zip Code Area,2,MW,ENC
39095007700,43558,OH,43558,051,41.5945,-83.8718,Zip Code Area,2,MW,ENC
39095007700,43560,OH,43560,095,41.708,-83.7068,Zip Code Area,1,MW,ENC
39095007700,43601,OH,43604,095,41.7207,-83.5694,Post Office or large volume customer,1,MW,ENC
39095007700,43603,OH,43604,095,41.6868,-83.4394,Post Office or large volume customer,1,MW,ENC
39095007700,43604,OH,43604,095,41.6614,-83.5249,Zip Code Area,1,MW,ENC
26115830800,48131,MI,48131,115,41.9514,-83.6522,Zip Code Area,7,MW,ENC
39095007700,43606,OH,43606,095,41.6712,-83.606,Zip Code Area,1,MW,ENC
39095007700,43608,OH,43608,095,41.6779,-83.5344,Zip Code Area,1,MW,ENC
39095007700,43610,OH,43610,095,41.6767,-83.5573,Zip Code Area,1,MW,ENC
39095007700,43611,OH,43611,095,41.7045,-83.4892,Zip Code Area,1,MW,ENC
39095007700,43612,OH,43612,095,41.7046,-83.5656,Zip Code Area,1,MW,ENC
39095007700,43613,OH,43613,095,41.7039,-83.6034,Zip Code Area,1,MW,ENC
39095007700,43615,OH,43615,095,41.6492,-83.6706,Zip Code Area,1,MW,ENC
39095007700,43617,OH,43617,095,41.6668,-83.717,Zip Code Area,1,MW,ENC
39095007700,43607,OH,43607,095,41.6504,-83.5974,Zip Code Area,1,MW,ENC
26107960600,49338,MI,49338,107,43.7677,-85.5213,Zip Code Area,5,MW,ENC
26107960600,49336,MI,49336,107,43.506,-85.4473,Zip Code Area,2,MW,ENC
26107960600,49320,MI,49320,107,43.7553,-85.2783,Zip Code Area,5,MW,ENC
26125196500,48314,MI,48314,099,42.6124,-83.0345,Zip Code Area,1,MW,ENC
26099261700,48015,MI,48015,099,42.4788,-83.0248,Zip Code Area,1,MW,ENC
26099261700,48088,MI,48088,099,42.5164,-82.9832,Zip Code Area,1,MW,ENC
26099261700,48089,MI,48089,099,42.4685,-82.9974,Zip Code Area,1,MW,ENC
26099261700,48090,MI,48092,099,42.4775,-83.0277,Post Office or large volume customer,1,MW,ENC
26099261700,48091,MI,48091,099,42.4665,-83.0593,Zip Code Area,1,MW,ENC
26099261700,48092,MI,48092,099,42.5125,-83.0643,Zip Code Area,1,MW,ENC
26099261700,48093,MI,48093,099,42.5149,-82.9968,Zip Code Area,1,MW,ENC
26099261700,48397,MI,48397,099,42.4917,-83.0402,Post Office or large volume customer,1,MW,ENC
26099251900,48021,MI,48021,099,42.4658,-82.9459,Zip Code Area,1,MW,ENC
26099251900,48066,MI,48066,099,42.5034,-82.9387,Zip Code Area,1,MW,ENC
26099251900,48080,MI,48080,099,42.4706,-82.9022,Zip Code Area,1,MW,ENC
26099251900,48081,MI,48081,099,42.4941,-82.899,Zip Code Area,1,MW,ENC
26099251900,48082,MI,48082,099,42.5269,-82.8841,Zip Code Area,1,MW,ENC
26099251900,48205,MI,48205,163,42.4313,-82.9813,Zip Code Area,1,MW,ENC
26125196500,48310,MI,48310,099,42.5648,-83.0701,Zip Code Area,1,MW,ENC
26125196500,48304,MI,48304,125,42.587,-83.2359,Zip Code Area,1,MW,ENC
26125196500,48303,MI,48304,125,42.5836,-83.2455,Post Office or large volume customer,1,MW,ENC
26125196500,48220,MI,48220,125,42.4586,-83.1363,Zip Code Area,1,MW,ENC
26125196500,48007,MI,48083,125,42.6061,-83.2976,Post Office or large volume customer,1,MW,ENC
26125196500,48009,MI,48009,125,42.5444,-83.2133,Zip Code Area,1,MW,ENC
26125196500,48012,MI,48009,125,42.5467,-83.2113,Post Office or large volume customer,1,MW,ENC
26125196500,48017,MI,48017,125,42.5365,-83.1503,Zip Code Area,1,MW,ENC
26125196500,48030,MI,48030,125,42.4608,-83.0982,Zip Code Area,1,MW,ENC
26125196500,48067,MI,48067,125,42.4906,-83.1366,Zip Code Area,1,MW,ENC
26125196500,48068,MI,48067,125,42.4895,-83.1446,Post Office or large volume customer,1,MW,ENC
26099251900,48207,MI,48207,163,42.3524,-83.0271,Zip Code Area,1,MW,ENC
26125196500,48069,MI,48069,125,42.471,-83.1438,Zip Code Area,1,MW,ENC
26125196500,48072,MI,48072,125,42.5028,-83.1887,Zip Code Area,1,MW,ENC
26125196500,48073,MI,48073,125,42.519,-83.157,Zip Code Area,1,MW,ENC
26125196500,48083,MI,48083,125,42.5597,-83.1138,Zip Code Area,1,MW,ENC
26125196500,48084,MI,48084,125,42.5627,-83.1799,Zip Code Area,1,MW,ENC
26125196500,48085,MI,48085,125,42.6006,-83.1198,Zip Code Area,1,MW,ENC
26125196500,48098,MI,48098,125,42.5991,-83.1789,Zip Code Area,1,MW,ENC
26125196500,48099,MI,48083,125,42.5876,-83.1737,Post Office or large volume customer,1,MW,ENC
26125196500,48071,MI,48071,125,42.5016,-83.1027,Zip Code Area,1,MW,ENC
26099251900,48213,MI,48213,163,42.3982,-82.9925,Zip Code Area,1,MW,ENC
26099251900,48214,MI,48214,163,42.3669,-82.9938,Zip Code Area,1,MW,ENC
26099251900,48215,MI,48215,163,42.3773,-82.9513,Zip Code Area,1,MW,ENC
26103002600,49819,MI,49819,103,46.0508,-87.4921,Zip Code Area,5,MW,ENC
26103002600,49833,MI,49833,103,46.2888,-87.3418,Zip Code Area,5,MW,ENC
26103002600,49841,MI,49841,103,46.3311,-87.4397,Zip Code Area,5,MW,ENC
26105950400,49405,MI,49405,105,43.9324,-86.1777,Zip Code Area,10,MW,ENC
26105950400,49410,MI,49410,105,44.0363,-86.2169,Zip Code Area,6,MW,ENC
26105950400,49411,MI,49411,105,44.112,-86.2652,Zip Code Area,6,MW,ENC
26105950400,49431,MI,49431,105,43.9688,-86.4403,Zip Code Area,4,MW,ENC
26103001600,49879,MI,49879,103,46.368,-87.9938,Zip Code Area,5,MW,ENC
26105950400,49454,MI,49454,105,43.9547,-86.2801,Zip Code Area,10.2,MW,ENC
26107960900,49305,MI,49305,107,43.7507,-85.1547,Zip Code Area,10,MW,ENC
26107960900,49332,MI,49332,107,43.6813,-85.228,Zip Code Area,6,MW,ENC
26107960900,49340,MI,49340,107,43.6032,-85.1574,Zip Code Area,10,MW,ENC
26107960900,49342,MI,49342,107,43.7379,-85.3219,Zip Code Area,5,MW,ENC
26107960600,49307,MI,49307,107,43.6897,-85.4797,Zip Code Area,4,MW,ENC
26107960600,49309,MI,49309,123,43.7321,-85.8778,Zip Code Area,10,MW,ENC
26107960600,49312,MI,49312,123,43.6853,-85.8159,Zip Code Area,10,MW,ENC
26105950400,49458,MI,49458,105,43.9536,-86.1148,Post Office or large volume customer,10,MW,ENC
26119910100,49746,MI,49746,119,45.0691,-83.9468,Zip Code Area,10,MW,ENC
26103001600,49866,MI,49866,103,46.5007,-87.5829,Zip Code Area,4,MW,ENC
26103001600,49849,MI,49849,103,46.4387,-87.7091,Zip Code Area,4,MW,ENC
26099251900,48224,MI,48224,163,42.4098,-82.9441,Zip Code Area,1,MW,ENC
26099251900,48225,MI,48225,163,42.4377,-82.9289,Zip Code Area,1,MW,ENC
26099251900,48230,MI,48230,163,42.3847,-82.9244,Zip Code Area,1,MW,ENC
26099251900,48234,MI,48234,163,42.4337,-83.0434,Zip Code Area,1,MW,ENC
26099251900,48236,MI,48236,163,42.4274,-82.9002,Zip Code Area,1,MW,ENC
26099251900,48265,MI,48243,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26101000400,49619,MI,49619,101,44.2966,-85.9964,Zip Code Area,9,MW,ENC
26103001600,49865,MI,49849,103,46.6041,-87.6148,Post Office or large volume customer,4,MW,ENC
